Delivery Date;Arrival Time;Customer Name;Palette Euro NEW;Caisses vertes;VID-T;VID-S;Vidanges champignons;Vidange F;FRIGO BOX;Palette Truval;Palette banane;Palette Plastique;Palette Pool;;;Remarques;Remarques Reprise;On Time?;Driver Name;Reprise marchandise ?;Reprise vidanges ?;Num unique Liv
09/06/2023;9:59 AM;INTER OTTIGNIES BY MESTDAGH;3;155;154;;;;;;;;;;;;;No;Eurotrafic Thierry;No;Yes;CARREFOTTI09062023
;;;;;;;;;;;;;;;;;;;;;;
09/06/2023;8:19 PM;JR Transport;;;;;;;;;;;;;;;;Yes;Eurotrafic Thierry;;;70402
;;;;;;;;;;;;;;;;;;;;;;
09/06/2023;;INTERMARCHE BRUYERES SAS;;;;;;;;;;;;;;;;;;;;INTERBRUYE08062023
;;;;;;;;;;;;;;;;;;;;;;
10/06/2023;2:44 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Rousseau Jimmy;;;
;;;;;;;;;;;;;;;;;;;;;;
10/06/2023;2:45 AM;AD FRASNES LEZ GOSSELIES;;;;;;;;;;;;;;;;No;Rousseau Jimmy;No;No;190523144
;;;;;;;;;;;;;;;;;;;;;;
10/06/2023;3:06 AM;INTERMARCHE SART DAMES AVELINE;;;;;;;;;;;;;;;;Yes;Rousseau Jimmy;No;No;70423216
;;;;;;;;;;;;;;;;;;;;;;
10/06/2023;3:31 AM;AD GENAPPE;;;;;;;;;;;;;;;;Yes;Rousseau Jimmy;No;No;190523143
;;;;;;;;;;;;;;;;;;;;;;
10/06/2023;4:22 AM;INTERMARCHE REBECQ;;;;;;;;;;;;;;;;Yes;Rousseau Jimmy;No;No;70423126
;;;;;;;;;;;;;;;;;;;;;;
10/06/2023;5:45 AM;INTERMARCHE MOUSCRON;;;;;;;;;;;;;;;;Yes;Rousseau Jimmy;No;No;70423157
;;;;;;;;;;;;;;;;;;;;;;
10/06/2023;7:10 AM;INTER CHIEVRES BY M DIRECT;;;;;;;;;;;;;;;;No;Rousseau Jimmy;No;No;70423204
;;;;;;;;;;;;;;;;;;;;;;
10/06/2023;7:30 AM;INTERMARCHE JURBISE;;;;;;;;;;;;;;;;No;Rousseau Jimmy;No;No;INTERJURBI09062023
;;;;;;;;;;;;;;;;;;;;;;
10/06/2023;8:02 AM;INTERMARCHE FRAMERIES;;;;;;;;;;;;;;;;No;Rousseau Jimmy;No;No;7042396
;;;;;;;;;;;;;;;;;;;;;;
10/06/2023;10:18 AM;JR TRANSPORT;;;;;;;;;;;;;;;;Yes;Rousseau Jimmy;;;70402
;;;;;;;;;;;;;;;;;;;;;;
10/06/2023;10:22 AM;INTERMARCHE BOUSSU;;;;;;;;;;;;;;;;No;Rousseau Jimmy;No;No;INTERBOUSS09062023
;;;;;;;;;;;;;;;;;;;;;;
10/06/2023;10:22 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Rousseau Jimmy;;;70402
;;;;;;;;;;;;;;;;;;;;;;
10/06/2023;;JR Transport;;;;;;;;;;;;;;;;Yes;Londot Philippe;;;
;;;;;;;;;;;;;;;;;;;;;;
10/06/2023;;INTERMARCHE GOZEE;;;;;;;;;;;;;;;;Yes;Londot Philippe;;;INTERGOZEE02062023
;;;;;;;;;;;;;;;;;;;;;;
10/06/2023;;INTERMARCHE AUVELAIS;;;;;;;;;;;;;;;;Yes;Londot Philippe;;;70423109
;;;;;;;;;;;;;;;;;;;;;;
10/06/2023;;INTERMARCHE RHISNES;;;;;;;;;;;;;;;;No;Londot Philippe;;;INTERRHISN09062023
;;;;;;;;;;;;;;;;;;;;;;
10/06/2023;;INTERMARCHE LEUZE;;;;;;;;;;;;;;;;Yes;Londot Philippe;;;7042338
;;;;;;;;;;;;;;;;;;;;;;
10/06/2023;;INTERMARCHE LIEGE;;;;;;;;;;;;;;;;No;Londot Philippe;;;INTERLIEGE09062023
;;;;;;;;;;;;;;;;;;;;;;
10/06/2023;;INTERMARCHE HERVE;;;;;;;;;;;;;;;;No;Londot Philippe;;;INTERHERVV09062023
;;;;;;;;;;;;;;;;;;;;;;
10/06/2023;;PATISSERIE PIERSON SPRL;;;;;;;;;;;;;;;;Yes;Londot Philippe;;;23052336
;;;;;;;;;;;;;;;;;;;;;;
10/06/2023;;JR Transport;;;;;;;;;;;;;;;;Yes;Londot Philippe;;;
;;;;;;;;;;;;;;;;;;;;;;
10/06/2023;11:57 PM;JR Transport;;;;;;;;;;;;;;;;Yes;Eurotrafic Thierry;;;
;;;;;;;;;;;;;;;;;;;;;;
10/06/2023;2:41 AM;INTERMARCHE ANTHEE;1;40;12;;;;;;;;;;;;8 caisses de tomates charnues, 3 caisses de fraises hoogstraten, 6 caisses de melons delicias, 1 caisses de mandarines frutta, 1 pastèque, , 1 caisse d’avocats sublime, 8x600 gr de poires primabel ;No;Eurotrafic Thierry;Yes;Yes;INTERANTHE09062023
;;;;;;;;;;;;;;;;;;;;;;
10/06/2023;3:27 AM;INTERMARCHE ANHEE/HOLEBO SA;1;45;54;;;;;;;;;;;;;Yes;Eurotrafic Thierry;No;Yes;140423166
;;;;;;;;;;;;;;;;;;;;;;
10/06/2023;4:17 AM;INTER NANINNE BY MESTDAGH DIR;;;;;;;1;;;;;;;;;Yes;Eurotrafic Thierry;No;Yes;70423103
;;;;;;;;;;;;;;;;;;;;;;
10/06/2023;5:38 AM;INTERMARCHE PERWEZ B-W;1;29;83;;;;1;;;;;;;;;Yes;Eurotrafic Thierry;No;Yes;70423232
;;;;;;;;;;;;;;;;;;;;;;
10/06/2023;6:33 AM;INTERMARCHE COURT-ST-ETIENNE;3;44;33;;;;;;;;;;;;3 barquettes chicons rouge, mini poivrons mélanger airelles sèchees 6x100 gr;Yes;Eurotrafic Thierry;Yes;Yes;70423196
;;;;;;;;;;;;;;;;;;;;;;
10/06/2023;7:15 AM;INTER OTTIGNIES BY MESTDAGH;2;108;152;1;;;;;;;;;;;;Yes;Eurotrafic Thierry;No;Yes;70423175
;;;;;;;;;;;;;;;;;;;;;;
10/06/2023;7:46 AM;INTERMARCHE LIMELETTE;1;1;89;;;;;;;;;;;;;No;Eurotrafic Thierry;No;Yes;70423182
;;;;;;;;;;;;;;;;;;;;;;
10/06/2023;8:06 AM;INTER GOSSELIES BY MEST DIRECT;;;;;;;;;;;;;;;;Yes;Eurotrafic Thierry;No;No;CARREFMEGO02062023
;;;;;;;;;;;;;;;;;;;;;;
10/06/2023;10:15 AM;JR TRANSPORT;;;;;;;;;;;;;;;;Yes;Eurotrafic Thierry;;;70402
;;;;;;;;;;;;;;;;;;;;;;
10/06/2023;10:15 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Eurotrafic Thierry;;;70402
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;;JR Transport;;;;;;;;;;;;;;;;Yes;Curcio Teo;;;
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;;LORRE NV;;;;;;;;;;;;;;;;Yes;Curcio Teo;;;LORRENV10062023
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;;BOUVRY BRUXELLES;;;;;;;;;;;;;;;;Yes;Curcio Teo;;;BOUVRYBXL11062023
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;;DE ROECK BRUXELLES;;;;;;;;;;;;;;;;Yes;Curcio Teo;;;DEROECKBXL11062023
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;;DE WINNE GUY MAGASIN;;;;;;;;;;;;;;;;Yes;Curcio Teo;;;DEWINNEGMA11062023
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;;INTERGEL SPRL;;;;;;;;;;;;;;;;No;Curcio Teo;;;INTERGELSP10062023
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;;CEI;;;;;;;;;;;;;;;;No;Curcio Teo;;;
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;;JR Transport;;;;;;;;;;;;;;;;Yes;Curcio Teo;;;
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;8:24 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Bette Laurent;;;
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;8:24 AM;SA DELFOOD NV;;;;;;;;;;;;;;;;No;Bette Laurent;No;No;SADELFOODN03062023
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;8:39 AM;Capoue;;;;;;;;;;;;;;;;No;Bette Laurent;No;No;1
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;11:12 AM;Cora Chatelineau (Agrisert);;;;;;;;;;;;;;;;No;Bette Laurent;No;No;x
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;11:12 AM;INTER GOSSELIES BY MEST DIRECT;;;;;;;;;;;;;;;;No;Bette Laurent;No;No;CARREFMEGO10062023
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;11:12 AM;OZKAN HASSAN;;;;;;;;;;;;;;;;No;Bette Laurent;No;No;OZKANHASSA11062023
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;11:12 AM;LES TARTES DE FRANCOISE;;;;;;;;;;;;;;;;Yes;Bette Laurent;No;No;LESTARTFRA10062023
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;12:35 PM;POINT CHAUD;;;;;;;;;;;;;;;;No;Bette Laurent;No;No;POINTCHAUD11062023
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;3:38 PM;LECOQUE;;;;;;;;;;;;;;;;No;Bette Laurent;;;
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;3:38 PM;JR Transport;;;;;;;;;;;;;;;;Yes;Bette Laurent;;;
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;5:01 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Boyer Jean-Roch;;;
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;5:02 AM;INTERMARCHE GILLY;10;55;48;;;;;;;;;;;;;Yes;Boyer Jean-Roch;No;Yes;INTERGILLY11062023
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;12:32 PM;INTERMARCHE GOSSELIES;;;;;;;1;;;;;;;;;No;Boyer Jean-Roch;No;Yes;
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;12:34 PM;FRUITPACKERS (Agrisert);;;;;;;;;;;;;;;;No;Boyer Jean-Roch;No;No;270403
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;12:35 PM;FRUITPACKERS NV;;;;;;;;;;;;;;;;No;Boyer Jean-Roch;No;No;FRUITPACK210062023
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;2:14 PM;BELGIAN FRESH FOOD MALINES;;;;;;;;;;;;;;;;No;Boyer Jean-Roch;No;No;BELGIANFRM10062023
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;2:15 PM;BELORTA;;;;;;;;;;;;;;;;No;Boyer Jean-Roch;;;
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;;JR Transport;;;;;;;;;;;;;;;;Yes;Boyer Jean-Roch;;;
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;2:34 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Magain Elodie;;;
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;2:51 AM;INTERMARCHE ANDERLUES;11;32;68;1;;;2;;;;;;;Vidanges et retour non repris samedi ;2 caisses de chicons,  1 sac pdt 2.5kg Nicolas,  1 carton citron jaunes ;Yes;Magain Elodie;Yes;Yes;INTERMARC111062023
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;3:21 AM;INTERMARCHE ANDERLUES 2 CAPANDERE SA;22;135;104;;;;2;;;;;;;Vidanges et retour pas repris ;1 caisse banane chiquita,  1 sac pdt 2.5kg frite purée,  1 sac 5kg Nicolas, 1 sac panier malin 5kg;Yes;Magain Elodie;Yes;Yes;INTERAND211062023
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;4:11 AM;INTERMARCHE MORLANWELZ;21;51;62;;;;;;;;;;;;;No;Magain Elodie;No;Yes;INTERMORLA11062023
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;5:09 AM;INTERMARCHE REBECQ;2;97;131;2;;;2;;;;;;;;;Yes;Magain Elodie;No;Yes;INTERREBEC11062023
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;7:00 AM;Colruyt Group Services (Agrisert);;;;;;;;;;;;;;;;No;Magain Elodie;No;No;1
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;7:01 AM;INTERMARCHE TUBIZE;1;53;75;;;;;;;;;;;;;No;Magain Elodie;No;Yes;INTERTUBIZ11062023
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;3:45 PM;BELORTA;;;;;;;;;;;;;;;;No;Magain Elodie;;;
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;3:45 PM;JR Transport;;;;;;;;;;;;;;;;Yes;Magain Elodie;;;
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;3:00 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Libin Franck;;;
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;3:16 AM;INTERMARCHE BOIS DE VILLERS;2;;208;;;;;;;;;;;;;Yes;Libin Franck;No;Yes;INTERBOIS10062023
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;3:50 AM;INTERMARCHE ANHEE/HOLEBO SA;30;;;;;;;;;;;;;;;No;Libin Franck;No;Yes;INTERANHEE11062023
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;5:00 AM;INTERMARCHE ASSESSE;;;;;;;;;;;;;;;;Yes;Libin Franck;No;No;
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;5:36 AM;INTER NANINNE BY MESTDAGH DIR;;;;;;;;;;;;;;;;No;Libin Franck;No;No;CARREFNANI11062023
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;6:17 AM;INTERMARCHE PERWEZ B-W;11;;;;;;;;;;;;;;;Yes;Libin Franck;No;Yes;INTERPERWZ11062023
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;8:15 AM;VEILING HOOGSTRATEN;;;;;;;;;;;;;;;;Yes;Libin Franck;;;
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;3:41 PM;JR Transport;;;;;;;;;;;;;;;;Yes;Libin Franck;;;
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;;JR Transport;;;;;;;;;;;;;;;;Yes;Yannick Deladerriere;;;
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;;DSP FOOD NV;;;;;;;;;;;;;;;;Yes;Yannick Deladerriere;;;DSPFOOD10062023
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;;DSP (Agrisert;;;;;;;;;;;;;;;;No;Yannick Deladerriere;;;2
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;;BELORTA;;;;;;;;;;;;;;;;No;Yannick Deladerriere;;;
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;;JR Transport;;;;;;;;;;;;;;;;Yes;Yannick Deladerriere;;;
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;4:29 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Jacqmin Tristan;;;
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;4:29 AM;INTERMARCHE GOZEE;;;;;;;1;;;;;;;;;Yes;Jacqmin Tristan;No;Yes;
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;5:29 AM;INTER CHIEVRES BY M DIRECT;;;;;;;;;;;;;;;;Yes;Jacqmin Tristan;No;No;CARREFCHIE11062023
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;6:12 AM;INTER QUEVAUCAMPS;8;;;;;;;;;;;;;;;Yes;Jacqmin Tristan;No;Yes;INTERQUEVA11062023
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;6:29 AM;INTERMARCHE PERUWELZ HAINAUT;;;;;;;;;;;;;;;;Yes;Jacqmin Tristan;No;No;INTERPERUW10062023
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;7:08 AM;DELHAIZE TOURNAI;;;;;;;;;;;;;;;;Yes;Jacqmin Tristan;No;No;DELHAIZETO11062023
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;9:04 AM;REO VEILING;;;;;;;;;;;;;;;;Yes;Jacqmin Tristan;;;
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;3:36 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Jacqmin Tristan;;;
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;8:54 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Declefs Come;;;
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;10:27 AM;VAMODIS;;;;;;;;;;;;;;;;No;Declefs Come;No;No;
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;10:39 AM;INTERMARCHE BOUSSU;2;101;150;;;;1;;;;;;;;;No;Declefs Come;No;Yes;INTERBOUSS11062023
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;12:17 PM;INTERMARCHE SOIGNIES;;1;;;;;;;;;;;;;4 chou fleur, 5 scarole,7 haricots Égypte 400g;No;Declefs Come;Yes;Yes;INTERSOIGN11062023
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;12:22 PM;REO VEILING;;;;;;;;;;;;;;;;No;Declefs Come;;;
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;1:57 PM;JR Transport;;;;;;;;;;;;;;;;Yes;Declefs Come;;;
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;7:54 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Crapez Ayrton;;;
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;7:54 AM;INTERMARCHE FORCHIES;36;189;169;;;;1;;;;;;;;Pêche jaune 8 plateau / pêche blanche 2 plateau ;No;Crapez Ayrton;Yes;Yes;INTERFORCH11062023
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;8:51 AM;INTERMARCHE FRAMERIES;21;109;253;;;;;;;;;;;;;No;Crapez Ayrton;No;Yes;INTERFRAME11062023
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;1:02 PM;CEDICORA MATIN;;;;;;;;;;;;;;;;No;Crapez Ayrton;No;No;CEDICORAM110062023
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;1:02 PM;JR TRANSPORT;;;;;;;;;;;;;;;;Yes;Crapez Ayrton;;;70402
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;1:02 PM;HOES MONS;;;;;;;;;;;;;;;;No;Crapez Ayrton;No;No;110523109
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;1:03 PM;REO VEILING;;;;;;;;;;;;;;;;No;Crapez Ayrton;;;
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;1:03 PM;JR Transport;;;;;;;;;;;;;;;;Yes;Crapez Ayrton;;;
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;6:18 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Ianni Saverio;;;
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;6:18 AM;LECLERC AULNOYE AYMERIES;;;;;;;;;;;;;;;;Yes;Ianni Saverio;No;No;LECLERCAUL10062023
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;11:47 AM;LECLERC NOEUX-LES-MINES;;;;;;;;;;;;;;;;No;Ianni Saverio;No;No;LECLERCNOE11062023
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;11:48 AM;PROSOL SAS;;;;;;;;;;;;;;;;No;Ianni Saverio;No;No;PROSOL11062023
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;11:48 AM;REO VEILING;;;;;;;;;;;;;;;;No;Ianni Saverio;;;
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;;LESAGE CHAMPIGNON;;;;;;;;;;;;;;;;No;Ianni Saverio;;;
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;;DV FRESH;;;;;;;;;;;;;;;;No;Ianni Saverio;;;
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;;JR Transport;;;;;;;;;;;;;;;;Yes;Ianni Saverio;;;
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;5:51 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Desclefs Julien;;;
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;8:59 AM;INTERMARCHE HELECINE;;;;;;;;;;;;;;;;No;Desclefs Julien;No;No;
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;9:00 AM;Carrefour Tessenderlo DC (Agrisert);;;;;;;;;;;;;;;;Yes;Desclefs Julien;No;No;709
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;12:14 PM;VEILING HOOGSTRATEN;;;;;;;;;;;;;;;;No;Desclefs Julien;;;
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;12:14 PM;JR Transport;;;;;;;;;;;;;;;;Yes;Desclefs Julien;;;
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;;JR Transport;;;;;;;;;;;;;;;;Yes;Rousseau Jimmy;;;
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;;LEADER PRICE STEF COURCELLES;;;;;;;;;;;;;;;;Yes;Rousseau Jimmy;;;5
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;;JR TRANSPORT;;;;;;;;;;;;;;;;Yes;Rousseau Jimmy;;;70402
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;;INTERMARCHE PONT DE LOUP;;;;;;;;;;;;;;;;Yes;Rousseau Jimmy;;;INTERPONT10062023
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;;INTERMARCHE RHISNES;;;;;;;;;;;;;;;;No;Rousseau Jimmy;;;INTERRHISN11062023
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;;INTERMARCHE LEUZE;;;;;;;;;;;;;;;;Yes;Rousseau Jimmy;;;INTERLEUZD11062023
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;;SPAR WARET;;;;;;;;;;;;;;;;Yes;Rousseau Jimmy;;;SPARWARET10062023
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;;ODLS SPRL;;;;;;;;;;;;;;;;Yes;Rousseau Jimmy;;;ODLSSPRL10062023
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;;INTERMARCHE VILLERS-L-BOUILLET;;;;;;;;;;;;;;;;Yes;Rousseau Jimmy;;;INTERVILLE11062023
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;;INTERMARCHE STOCKAY ST GEORGES;;;;;;;;;;;;;;;;Yes;Rousseau Jimmy;;;
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;;INTERMARCHE LIEGE;;;;;;;;;;;;;;;;No;Rousseau Jimmy;;;INTERLIEGE11062023
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;;INTERMARCHE NESSONVAUX;;;;;;;;;;;;;;;;Yes;Rousseau Jimmy;;;INTERNESSO11062023
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;;ITM ALIMENTAIRE BELGIUM BASE;;;;;;;;;;;;;;;;No;Rousseau Jimmy;;;ITM2BIO10062023
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;;JR Transport;;;;;;;;;;;;;;;;Yes;Rousseau Jimmy;;;70402
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;7:30 PM;JR Transport;;;;;;;;;;;;;;;;Yes;Willemet Philippe;;;
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;7:52 PM;INTERMARCHE ANTHEE;2;16;84;;;;;;;;;;;;;No;Willemet Philippe;No;Yes;INTERANTHE11062023
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;9:43 PM;CAFRUTA SA;;;;;;;;;;;;;;;;Yes;Willemet Philippe;No;No;CAFRUTASA11062023
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;10:19 PM;COURTHEOUX SA;;;;;;;;;;;;;;;;Yes;Willemet Philippe;No;No;COURTHEOUF10062023
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;11:38 PM;CRUDIMO;;;;;;;;;;;;;;;;Yes;Willemet Philippe;No;No;CRUDIMO10062023
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;3:29 AM;AD VIRTON;12;;;;;;;1;;;;;;;;Yes;Willemet Philippe;No;Yes;ADVIRTON11062023
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;4:50 AM;AD BERTRIX;;;;;;;;;;;;;;;;Yes;Willemet Philippe;No;No;ADBERTRIX10062023
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;5:39 AM;BOULANGERIE DELHAYE;;;;;;;;;;;;;;;;Yes;Willemet Philippe;No;No;BOULDELHAY11062023
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;8:32 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Willemet Philippe;;;
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;5:53 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Nicolas Del Bianco;;;
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;5:53 AM;INTERMARCHE MOUSCRON;24;;288;;;64;;;;;;;;Pas de CMR pas de BL ;;Yes;Nicolas Del Bianco;No;Yes;
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;6:53 AM;INTERMARCHE MONS;14;58;69;;;;;;;;;;;;;No;Nicolas Del Bianco;No;Yes;INTERMONS11062023
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;6:58 AM;INTERMARCHE HOLLAIN;1;61;72;;;;;;;;;;;;;No;Nicolas Del Bianco;No;Yes;INTERHOLLA11062023
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;7:01 AM;INTERMARCHE TEMPLEUVE;;;;;;;;;;;;;;;;No;Nicolas Del Bianco;No;No;INTERTEMPL11062023
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;7:01 AM;INTERMARCHE STREPY;21;169;112;1;;;;;;;;;;;;No;Nicolas Del Bianco;No;Yes;INTERSTREP11062023
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;7:21 AM;REO VEILING;;;;;;;;;;;;;;;;Yes;Nicolas Del Bianco;;;
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;2:38 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Nicolas Del Bianco;;;
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;3:28 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Londot Philippe;;;
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;3:51 AM;AD FRASNES LEZ GOSSELIES;15;;4;1;;;;;;;;;;;Kumato 12x300g,courgettes 4colis ;No;Londot Philippe;Yes;Yes;
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;4:18 AM;INTERMARCHE SART DAMES AVELINE;9;82;88;;;;;;;;;;;;;Yes;Londot Philippe;No;Yes;INTERSART11062023
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;4:50 AM;AD GENAPPE;10;;;;;;;;;;;;;;;Yes;Londot Philippe;No;Yes;
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;5:26 AM;EXKI (agrisert);;;;;;;;;;;;;;;;Yes;Londot Philippe;No;No;x
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;5:52 AM;INTER OTTIGNIES BY MESTDAGH;;;;;;;;;;;;;;;;Yes;Londot Philippe;No;No;CARREFOTTI11062023
;;;;;;;;;;;;;;;;;;;;;;
11/06/2023;6:07 AM;INTERMARCHE COURT-SAINT-ETIENNE;4;15;18;;;;1;;;;;;;;Cranberries erreur  de commande ;Yes;Londot Philippe;Yes;Yes;INTERCOURT11062023
;;;;;;;;;;;;;;;;;;;;;;
